OrderID,OrderDate,CustomerID,City,State,ProductID,ProductName,Category,UnitPrice,Quantity,LineSubtotal,DiscountRate,DiscountAmount,TaxAmount,ShippingMethod,ShippingCost,OrderTotal,PaymentMethod,ShippingDate,DeliveryDate,Returned,RefundAmount
ORD20500,11/11/2024 00:00,CUST1098,Kano,Kano State,P2001,Cookware Set,Home & Kitchen,130,1,130,0,0,9.75,Standard,5,144.75,Cash On Delivery,11/11/2024 00:00,14/11/2024 00:00,No,0
ORD20501,29/09/2024 00:00,CUST1157,Jos,Plateau State,P3001,Men Denim Jeans,Clothing,45,1,45,0.05,2.25,3.21,Expedited,5,50.96,Credit Card,29/09/2024 00:00,01/10/2024 00:00,No,0
ORD20502,13/02/2024 00:00,CUST1014,Kano,Kano State,P4001,Body Lotion,Health & Beauty,15,2,30,0,0,2.25,Standard,5,37.25,Credit Card,13/02/2024 00:00,15/02/2024 00:00,No,0
ORD20503,27/04/2024 00:00,CUST1161,Sokoto,Sokoto State,P2002,Vacuum Cleaner,Home & Kitchen,200,3,600,0.05,30,42.75,Standard,5,617.75,Credit Card,27/04/2024 00:00,28/04/2024 00:00,No,0
ORD20504,13/10/2025 00:00,CUST1098,Kano,Kano State,P2001,Cookware Set,Home & Kitchen,130,2,260,0.1,26,17.55,Standard,15,266.55,Credit Card,13/10/2025 00:00,18/10/2025 00:00,No,0
ORD20505,20/08/2024 00:00,CUST1225,Kano,Kano State,P5001,Bestseller Novel,Books,12,1,12,0,0,0.9,Expedited,15,27.9,Paypal,20/08/2024 00:00,24/08/2024 00:00,No,0
ORD20506,21/05/2024 00:00,CUST1272,Kano,Kano State,P2001,Cookware Set,Home & Kitchen,130,2,260,0.05,13,18.52,Standard,10,275.52,Credit Card,21/05/2024 00:00,26/05/2024 00:00,No,0
ORD20507,27/03/2024 00:00,CUST1070,Zaria,Kaduna State,P6001,Football,Sports,30,2,60,0.1,6,4.05,Two-Day,15,73.05,Cash On Delivery,27/03/2024 00:00,30/03/2024 00:00,No,0
ORD20508,10/07/2025 00:00,CUST1099,Minna,Niger State,P1001,Smartphone X1,Electronics,300,2,600,0.05,30,42.75,Expedited,15,627.75,Cash On Delivery,10/07/2025 00:00,14/07/2025 00:00,No,0
ORD20509,26/06/2025 00:00,CUST1132,Minna,Niger State,P3002,Women T‑Shirt,Clothing,20,1,20,0,0,1.5,Two-Day,5,26.5,Bank Transfer,26/06/2025 00:00,01/07/2025 00:00,No,0
ORD20510,05/05/2025 00:00,CUST1142,Kaduna,Kaduna State,P1003,Wireless Headphones,Electronics,90,1,90,0.05,4.5,6.41,Two-Day,10,101.91,Bank Transfer,05/05/2025 00:00,10/05/2025 00:00,No,0
ORD20511,27/01/2024 00:00,CUST1068,Abuja,Fct,P5001,Bestseller Novel,Books,12,3,36,0,0,2.7,Two-Day,5,43.7,Credit Card,27/01/2024 00:00,29/01/2024 00:00,No,0
ORD20512,22/11/2024 00:00,CUST1162,Lagos,Lagos State,P2001,Cookware Set,Home & Kitchen,130,1,130,0.1,13,8.78,Expedited,10,135.78,Credit Card,22/11/2024 00:00,27/11/2024 00:00,No,0
ORD20513,07/03/2024 00:00,CUST1209,Sokoto,Sokoto State,P5001,Bestseller Novel,Books,12,1,12,0,0,0.9,Two-Day,10,22.9,Credit Card,07/03/2024 00:00,10/03/2024 00:00,No,0
ORD20514,02/02/2025 00:00,CUST1067,Minna,Niger State,P5001,Bestseller Novel,Books,12,3,36,0,0,2.7,Two-Day,5,43.7,Cash On Delivery,02/02/2025 00:00,03/02/2025 00:00,No,0
ORD20515,07/11/2024 00:00,CUST1022,Abuja,Fct,P2001,Cookware Set,Home & Kitchen,130,1,130,0.15,19.5,8.29,Two-Day,15,133.79,Bank Transfer,07/11/2024 00:00,09/11/2024 00:00,No,0
ORD20516,30/09/2024 00:00,CUST1153,Kano,Kano State,P6001,Football,Sports,30,1,30,0,0,2.25,Standard,10,42.25,Paypal,30/09/2024 00:00,03/10/2024 00:00,No,0
ORD20517,06/05/2025 00:00,CUST1117,Kaduna,Kaduna State,P2001,Cookware Set,Home & Kitchen,130,1,130,0,0,9.75,Standard,5,144.75,Credit Card,06/05/2025 00:00,09/05/2025 00:00,No,0
ORD20518,03/06/2024 00:00,CUST1206,Jos,Plateau State,P1001,Smartphone X1,Electronics,300,2,600,0.15,90,38.25,Standard,10,558.25,Credit Card,03/06/2024 00:00,04/06/2024 00:00,No,0
ORD20519,11/08/2024 00:00,CUST1220,Sokoto,Sokoto State,P1003,Wireless Headphones,Electronics,90,1,90,0,0,6.75,Two-Day,15,111.75,Bank Transfer,11/08/2024 00:00,14/08/2024 00:00,No,0
ORD20520,05/03/2024 00:00,CUST1055,Minna,Niger State,P2001,Cookware Set,Home & Kitchen,130,2,260,0,0,19.5,Standard,10,289.5,Cash On Delivery,05/03/2024 00:00,10/03/2024 00:00,No,0
ORD20521,08/06/2025 00:00,CUST1259,Sokoto,Sokoto State,P4001,Body Lotion,Health & Beauty,15,3,45,0,0,3.38,Two-Day,10,58.38,Cash On Delivery,08/06/2025 00:00,11/06/2025 00:00,No,0
ORD20522,23/09/2024 00:00,CUST1221,Abuja,Fct,P4001,Body Lotion,Health & Beauty,15,2,30,0,0,2.25,Expedited,15,47.25,Cash On Delivery,23/09/2024 00:00,25/09/2024 00:00,No,0
ORD20523,27/09/2025 00:00,CUST1197,Abuja,Fct,P3002,Women T‑Shirt,Clothing,20,1,20,0,0,1.5,Standard,10,31.5,Paypal,27/09/2025 00:00,02/10/2025 00:00,No,0
ORD20524,05/03/2025 00:00,CUST1176,Kaduna,Kaduna State,P1001,Smartphone X1,Electronics,300,1,300,0.1,30,20.25,Two-Day,15,305.25,Bank Transfer,05/03/2025 00:00,08/03/2025 00:00,No,0
ORD20525,02/10/2025 00:00,CUST1031,Sokoto,Sokoto State,P1002,Laptop Pro 15,Electronics,1200,1,1200,0.1,120,81,Two-Day,5,1166,Paypal,02/10/2025 00:00,03/10/2025 00:00,No,0
ORD20526,03/04/2024 00:00,CUST1232,Zaria,Kaduna State,P5001,Bestseller Novel,Books,12,1,12,0,0,0.9,Expedited,5,17.9,Credit Card,03/04/2024 00:00,06/04/2024 00:00,No,0
ORD20527,08/08/2025 00:00,CUST1141,Zaria,Kaduna State,P1003,Wireless Headphones,Electronics,90,1,90,0,0,6.75,Standard,10,106.75,Bank Transfer,08/08/2025 00:00,09/08/2025 00:00,No,0
ORD20528,16/05/2025 00:00,CUST1159,Sokoto,Sokoto State,P2001,Cookware Set,Home & Kitchen,130,1,130,0,0,9.75,Two-Day,10,149.75,Bank Transfer,16/05/2025 00:00,19/05/2025 00:00,No,0
ORD20529,20/10/2024 00:00,CUST1014,Jos,Plateau State,P1002,Laptop Pro 15,Electronics,1200,1,1200,0,0,90,Expedited,10,1300,Credit Card,20/10/2024 00:00,21/10/2024 00:00,Yes,1300
ORD20530,02/10/2025 00:00,CUST1289,Kaduna,Kaduna State,P3001,Men Denim Jeans,Clothing,45,4,180,0,0,13.5,Two-Day,10,203.5,Paypal,02/10/2025 00:00,07/10/2025 00:00,No,0
ORD20531,23/06/2024 00:00,CUST1112,Jos,Plateau State,P1002,Laptop Pro 15,Electronics,1200,3,3600,0,0,270,Expedited,10,3880,Cash On Delivery,23/06/2024 00:00,26/06/2024 00:00,No,0
ORD20532,11/11/2025 00:00,CUST1204,Sokoto,Sokoto State,P4001,Body Lotion,Health & Beauty,15,1,15,0,0,1.12,Two-Day,15,31.12,Credit Card,11/11/2025 00:00,12/11/2025 00:00,No,0
ORD20533,26/03/2024 00:00,CUST1288,Sokoto,Sokoto State,P6001,Football,Sports,30,2,60,0.15,9,3.82,Two-Day,5,59.82,Credit Card,26/03/2024 00:00,30/03/2024 00:00,No,0
ORD20534,07/02/2024 00:00,CUST1030,Kano,Kano State,P2002,Vacuum Cleaner,Home & Kitchen,200,2,400,0,0,30,Expedited,15,445,Cash On Delivery,07/02/2024 00:00,12/02/2024 00:00,No,0
ORD20535,28/11/2025 00:00,CUST1090,Sokoto,Sokoto State,P6001,Football,Sports,30,1,30,0,0,2.25,Expedited,15,47.25,Credit Card,28/11/2025 00:00,02/12/2025 00:00,No,0
ORD20536,19/08/2024 00:00,CUST1232,Zaria,Kaduna State,P2001,Cookware Set,Home & Kitchen,130,1,130,0,0,9.75,Expedited,15,154.75,Credit Card,19/08/2024 00:00,23/08/2024 00:00,No,0
ORD20537,21/07/2024 00:00,CUST1011,Sokoto,Sokoto State,P5001,Bestseller Novel,Books,12,1,12,0,0,0.9,Expedited,10,22.9,Paypal,21/07/2024 00:00,23/07/2024 00:00,Yes,22.9
ORD20538,08/02/2025 00:00,CUST1091,Abuja,Fct,P1002,Laptop Pro 15,Electronics,1200,3,3600,0,0,270,Standard,15,3885,Paypal,08/02/2025 00:00,12/02/2025 00:00,Yes,3885
ORD20539,05/07/2025 00:00,CUST1163,Kano,Kano State,P4001,Body Lotion,Health & Beauty,15,1,15,0,0,1.12,Two-Day,15,31.12,Paypal,05/07/2025 00:00,09/07/2025 00:00,No,0
ORD20540,20/09/2024 00:00,CUST1019,Minna,Niger State,P2001,Cookware Set,Home & Kitchen,130,2,260,0,0,19.5,Two-Day,15,294.5,Bank Transfer,20/09/2024 00:00,23/09/2024 00:00,No,0
ORD20541,21/01/2025 00:00,CUST1096,Kano,Kano State,P6001,Football,Sports,30,1,30,0.1,3,2.02,Expedited,15,44.02,Bank Transfer,21/01/2025 00:00,22/01/2025 00:00,No,0
ORD20542,29/03/2025 00:00,CUST1261,Minna,Niger State,P2002,Vacuum Cleaner,Home & Kitchen,200,1,200,0.05,10,14.25,Expedited,5,209.25,Credit Card,29/03/2025 00:00,03/04/2025 00:00,No,0
ORD20543,14/06/2024 00:00,CUST1040,Sokoto,Sokoto State,P3002,Women T‑Shirt,Clothing,20,2,40,0,0,3,Expedited,10,53,Paypal,14/06/2024 00:00,19/06/2024 00:00,Yes,53
ORD20544,26/02/2025 00:00,CUST1278,Lagos,Lagos State,P2002,Vacuum Cleaner,Home & Kitchen,200,1,200,0,0,15,Two-Day,5,220,Bank Transfer,26/02/2025 00:00,02/03/2025 00:00,No,0
ORD20545,11/02/2025 00:00,CUST1146,Zaria,Kaduna State,P4001,Body Lotion,Health & Beauty,15,1,15,0,0,1.12,Two-Day,15,31.12,Bank Transfer,11/02/2025 00:00,14/02/2025 00:00,No,0
ORD20546,09/07/2025 00:00,CUST1146,Abuja,Fct,P3001,Men Denim Jeans,Clothing,45,1,45,0.1,4.5,3.04,Two-Day,5,48.54,Paypal,09/07/2025 00:00,12/07/2025 00:00,No,0
ORD20547,26/09/2024 00:00,CUST1135,Kano,Kano State,P1002,Laptop Pro 15,Electronics,1200,1,1200,0,0,90,Two-Day,10,1300,Bank Transfer,26/09/2024 00:00,30/09/2024 00:00,No,0
ORD20548,15/09/2024 00:00,CUST1082,Jos,Plateau State,P6001,Football,Sports,30,1,30,0,0,2.25,Expedited,5,37.25,Credit Card,15/09/2024 00:00,18/09/2024 00:00,No,0
ORD20549,12/08/2024 00:00,CUST1081,Sokoto,Sokoto State,P1002,Laptop Pro 15,Electronics,1200,1,1200,0.05,60,85.5,Standard,15,1240.5,Credit Card,12/08/2024 00:00,14/08/2024 00:00,No,0
ORD20550,10/03/2024 00:00,CUST1196,Kano,Kano State,P1003,Wireless Headphones,Electronics,90,3,270,0,0,20.25,Standard,5,295.25,Bank Transfer,10/03/2024 00:00,13/03/2024 00:00,No,0
ORD20551,29/02/2024 00:00,CUST1281,Sokoto,Sokoto State,P1001,Smartphone X1,Electronics,300,2,600,0,0,45,Expedited,10,655,Credit Card,29/02/2024 00:00,03/03/2024 00:00,No,0
ORD20552,30/12/2024 00:00,CUST1270,Sokoto,Sokoto State,P2001,Cookware Set,Home & Kitchen,130,1,130,0,0,9.75,Two-Day,15,154.75,Bank Transfer,30/12/2024 00:00,03/01/2025 00:00,No,0
ORD20553,26/01/2025 00:00,CUST1056,Zaria,Kaduna State,P3001,Men Denim Jeans,Clothing,45,1,45,0,0,3.38,Two-Day,10,58.38,Bank Transfer,26/01/2025 00:00,30/01/2025 00:00,No,0
ORD20554,27/03/2025 00:00,CUST1148,Kaduna,Kaduna State,P2001,Cookware Set,Home & Kitchen,130,1,130,0,0,9.75,Two-Day,10,149.75,Cash On Delivery,27/03/2025 00:00,30/03/2025 00:00,No,0
ORD20555,24/08/2025 00:00,CUST1218,Minna,Niger State,P3002,Women T‑Shirt,Clothing,20,1,20,0,0,1.5,Expedited,15,36.5,Paypal,24/08/2025 00:00,25/08/2025 00:00,No,0
ORD20556,26/12/2024 00:00,CUST1077,Kano,Kano State,P3001,Men Denim Jeans,Clothing,45,1,45,0,0,3.38,Expedited,5,53.38,Credit Card,26/12/2024 00:00,30/12/2024 00:00,No,0
ORD20557,02/10/2025 00:00,CUST1162,Lagos,Lagos State,P1003,Wireless Headphones,Electronics,90,2,180,0,0,13.5,Standard,15,208.5,Paypal,02/10/2025 00:00,05/10/2025 00:00,No,0
ORD20558,23/09/2025 00:00,CUST1244,Abuja,Fct,P3001,Men Denim Jeans,Clothing,45,1,45,0,0,3.38,Two-Day,15,63.38,Paypal,23/09/2025 00:00,28/09/2025 00:00,No,0
ORD20559,21/05/2024 00:00,CUST1104,Jos,Plateau State,P1003,Wireless Headphones,Electronics,90,1,90,0,0,6.75,Two-Day,15,111.75,Bank Transfer,21/05/2024 00:00,23/05/2024 00:00,No,0
ORD20560,21/12/2025 00:00,CUST1217,Sokoto,Sokoto State,P3001,Men Denim Jeans,Clothing,45,1,45,0,0,3.38,Standard,15,63.38,Credit Card,21/12/2025 00:00,25/12/2025 00:00,No,0
ORD20561,08/06/2024 00:00,CUST1012,Zaria,Kaduna State,P2001,Cookware Set,Home & Kitchen,130,1,130,0,0,9.75,Standard,5,144.75,Bank Transfer,08/06/2024 00:00,13/06/2024 00:00,No,0
ORD20562,02/09/2025 00:00,CUST1227,Jos,Plateau State,P3002,Women T‑Shirt,Clothing,20,2,40,0,0,3,Expedited,15,58,Bank Transfer,02/09/2025 00:00,05/09/2025 00:00,No,0
ORD20563,17/09/2025 00:00,CUST1174,Kaduna,Kaduna State,P6001,Football,Sports,30,1,30,0,0,2.25,Standard,15,47.25,Paypal,17/09/2025 00:00,20/09/2025 00:00,No,0
ORD20564,03/04/2024 00:00,CUST1284,Sokoto,Sokoto State,P1003,Wireless Headphones,Electronics,90,1,90,0,0,6.75,Standard,10,106.75,Credit Card,03/04/2024 00:00,07/04/2024 00:00,No,0
ORD20565,17/07/2024 00:00,CUST1012,Lagos,Lagos State,P2002,Vacuum Cleaner,Home & Kitchen,200,1,200,0,0,15,Two-Day,10,225,Bank Transfer,17/07/2024 00:00,18/07/2024 00:00,No,0
ORD20566,24/07/2025 00:00,CUST1205,Jos,Plateau State,P2002,Vacuum Cleaner,Home & Kitchen,200,1,200,0,0,15,Expedited,10,225,Credit Card,24/07/2025 00:00,26/07/2025 00:00,No,0
ORD20567,13/03/2024 00:00,CUST1202,Sokoto,Sokoto State,P2001,Cookware Set,Home & Kitchen,130,1,130,0.1,13,8.78,Two-Day,5,130.78,Cash On Delivery,13/03/2024 00:00,17/03/2024 00:00,No,0
ORD20568,14/10/2025 00:00,CUST1068,Kano,Kano State,P3002,Women T‑Shirt,Clothing,20,1,20,0,0,1.5,Standard,15,36.5,Cash On Delivery,14/10/2025 00:00,18/10/2025 00:00,No,0
ORD20569,25/03/2025 00:00,CUST1176,Kano,Kano State,P6001,Football,Sports,30,1,30,0,0,2.25,Expedited,5,37.25,Credit Card,25/03/2025 00:00,30/03/2025 00:00,No,0
ORD20570,12/12/2025 00:00,CUST1272,Zaria,Kaduna State,P3002,Women T‑Shirt,Clothing,20,1,20,0,0,1.5,Two-Day,10,31.5,Credit Card,12/12/2025 00:00,13/12/2025 00:00,No,0
ORD20571,09/03/2025 00:00,CUST1298,Sokoto,Sokoto State,P1002,Laptop Pro 15,Electronics,1200,1,1200,0,0,90,Expedited,10,1300,Credit Card,09/03/2025 00:00,14/03/2025 00:00,No,0
ORD20572,24/07/2025 00:00,CUST1289,Kano,Kano State,P1001,Smartphone X1,Electronics,300,1,300,0,0,22.5,Two-Day,10,332.5,Bank Transfer,24/07/2025 00:00,26/07/2025 00:00,No,0
ORD20573,11/02/2024 00:00,CUST1178,Lagos,Lagos State,P3002,Women T‑Shirt,Clothing,20,1,20,0,0,1.5,Standard,5,26.5,Cash On Delivery,11/02/2024 00:00,16/02/2024 00:00,No,0
ORD20574,06/08/2025 00:00,CUST1264,Minna,Niger State,P1003,Wireless Headphones,Electronics,90,1,90,0.05,4.5,6.41,Expedited,15,106.91,Cash On Delivery,06/08/2025 00:00,11/08/2025 00:00,No,0
ORD20575,04/02/2025 00:00,CUST1298,Jos,Plateau State,P1001,Smartphone X1,Electronics,300,1,300,0,0,22.5,Two-Day,15,337.5,Bank Transfer,04/02/2025 00:00,09/02/2025 00:00,No,0
ORD20576,09/04/2025 00:00,CUST1074,Zaria,Kaduna State,P1003,Wireless Headphones,Electronics,90,1,90,0,0,6.75,Expedited,5,101.75,Paypal,09/04/2025 00:00,14/04/2025 00:00,No,0
ORD20577,25/08/2025 00:00,CUST1257,Kaduna,Kaduna State,P6001,Football,Sports,30,1,30,0,0,2.25,Two-Day,5,37.25,Bank Transfer,25/08/2025 00:00,29/08/2025 00:00,No,0
ORD20578,04/02/2024 00:00,CUST1133,Minna,Niger State,P4001,Body Lotion,Health & Beauty,15,1,15,0.05,0.75,1.07,Two-Day,10,25.32,Cash On Delivery,04/02/2024 00:00,08/02/2024 00:00,No,0
ORD20579,07/10/2024 00:00,CUST1081,Jos,Plateau State,P3002,Women T‑Shirt,Clothing,20,1,20,0,0,1.5,Standard,10,31.5,Cash On Delivery,07/10/2024 00:00,09/10/2024 00:00,Yes,31.5
